30229,Veteran's Prosthesis,21120000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30230,Cipher Pata,21130000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30231,Hookclaws,22000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30232,Venomous Fang,22010000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30233,Bloodhound Claws,22020000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30234,Raptor Talons,22030000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30235,Prelate's Inferno Crozier,23000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30236,Watchdog's Staff,23010000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30237,Great Club,23020000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30238,Envoy's Greathorn,23030000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30239,Duelist Greataxe,23040000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30240,Axe of Godfrey,23050000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30241,Dragon Greatclaw,23060000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30242,Staff of the Avatar,23070000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30243,Fallingstar Beast Jaw,23080000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30244,Ghiza's Wheel,23100000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30245,Giant-Crusher,23110000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30246,Golem's Halberd,23120000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30247,Troll's Hammer,23130000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30248,Rotten Staff,23140000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30249,Rotten Greataxe,23150000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30250,Torch,24000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30251,Steel-Wire Torch,24020000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30252,St. Trina's Torch,24040000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30253,Ghostflame Torch,24050000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30254,Beast-Repellent Torch,24060000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30255,Sentry's Torch,24070000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30256,Buckler,30000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30257,Perfumer's Shield,30010000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30258,Man-Serpent's Shield,30020000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30259,Rickety Shield,30030000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30260,Pillory Shield,30040000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30261,Beastman's Jar-Shield,30060000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30262,Red Thorn Roundshield,30070000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30263,Scripture Wooden Shield,30080000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30264,Riveted Wooden Shield,30090000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30265,Blue-White Wooden Shield,30100000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30266,Rift Shield,30110000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30267,Iron Roundshield,30120000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30268,Gilded Iron Shield,30130000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30269,Ice Crest Shield,30140000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30270,Smoldering Shield,30150000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30271,Spiralhorn Shield,30190000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30272,Coil Shield,30200000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30273,Kite Shield,31000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30274,Marred Leather Shield,31010000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30275,Marred Wooden Shield,31020000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30276,Banished Knight's Shield,31030000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30277,Albinauric Shield,31040000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30278,Sun Realm Shield,31050000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30279,Silver Mirrorshield,31060000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30280,Round Shield,31070000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30281,Scorpion Kite Shield,31080000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30282,Twinbird Kite Shield,31090000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30283,Blue-Gold Kite Shield,31100000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30284,Brass Shield,31130000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30285,Great Turtle Shell,31140000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30286,Shield of the Guilty,31170000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30287,Carian Knight's Shield,31190000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30288,Large Leather Shield,31230000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30289,Horse Crest Wooden Shield,31240000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30290,Candletree Wooden Shield,31250000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30291,Flame Crest Wooden Shield,31260000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30292,Hawk Crest Wooden Shield,31270000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30293,Beast Crest Heater Shield,31280000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30294,Red Crest Heater Shield,31290000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30295,Blue Crest Heater Shield,31300000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30296,Eclipse Crest Heater Shield,31310000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30297,Inverted Hawk Heater Shield,31320000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30298,Heater Shield,31330000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30299,Black Leather Shield,31340000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30300,Dragon Towershield,32000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30301,Distinguished Greatshield,32020000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30302,Crucible Hornshield,32030000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30303,Dragonclaw Shield,32040000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30304,Briar Greatshield,32050000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30305,Erdtree Greatshield,32080000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30306,Golden Beast Crest Shield,32090000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30307,Jellyfish Shield,32120000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30308,Fingerprint Stone Shield,32130000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30309,Icon Shield,32140000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30310,One-Eyed Shield,32150000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30311,Visage Shield,32160000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30312,Spiked Palisade Shield,32170000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30313,Manor Towershield,32190000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30314,Crossed-Tree Towershield,32200000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30315,Inverted Hawk Towershield,32210000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30316,Ant's Skull Plate,32220000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30317,Redmane Greatshield,32230000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30318,Eclipse Crest Greatshield,32240000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30319,Cuckoo Greatshield,32250000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30320,Golden Greatshield,32260000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30321,Gilded Greatshield,32270000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30322,Haligtree Crest Greatshield,32280000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30323,Wooden Greatshield,32290000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30324,Lordsworn's Shield,32300000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30325,Glintstone Staff,33000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30326,Crystal Staff,33040000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30327,Gelmir Glintstone Staff,33050000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30328,Demi-Human Queen's Staff,33060000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30329,Carian Regal Scepter,33090000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30330,Digger's Staff,33120000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30331,Astrologer's Staff,33130000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30332,Carian Glintblade Staff,33170000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30333,Prince of Death's Staff,33180000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30334,Albinauric Staff,33190000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30335,Academy Glintstone Staff,33200000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30336,Carian Glintstone Staff,33210000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30337,Azur's Glintstone Staff,33230000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30338,Lusat's Glintstone Staff,33240000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30339,Meteorite Staff,33250000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30340,Staff of the Guilty,33260000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30341,Rotten Crystal Staff,33270000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30342,Staff of Loss,33280000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30343,Finger Seal,34000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30344,Godslayer's Seal,34010000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30345,Giant's Seal,34020000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30346,Gravel Stone Seal,34030000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30347,Clawmark Seal,34040000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30348,Golden Order Seal,34060000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30349,Erdtree Seal,34070000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30350,Dragon Communion Seal,34080000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30351,Frenzied Flame Seal,34090000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30352,Shortbow,40000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30353,Misbegotten Shortbow,40010000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30354,Red Branch Shortbow,40020000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30355,Harp Bow,40030000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30356,Composite Bow,40050000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30357,Longbow,41000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30358,Albinauric Bow,41010000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30359,Horn Bow,41020000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30360,Erdtree Bow,41030000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30361,Serpent Bow,41040000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30362,Pulley Bow,41060000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30363,Black Bow,41070000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30364,Lion Greatbow,42000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30365,Golem Greatbow,42010000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30366,Erdtree Greatbow,42030000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30367,Greatbow,42040000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30368,Soldier's Crossbow,43000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30369,Light Crossbow,43020000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30370,Heavy Crossbow,43030000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30371,Pulley Crossbow,43050000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30372,Full Moon Crossbow,43060000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30373,Arbalest,43080000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30374,Crepus's Black-Key Crossbow,43110000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30375,Hand Ballista,44000000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30376,Jar Cannon,44010000,1,-1,0,0,-1,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30377,Iron Helmet,40000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30378,Scale Armor,40100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30379,Iron Gauntlets,40200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30380,Leather Trousers,40300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30381,Kaiden Helm,50000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30382,Kaiden Armor,50100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30383,Kaiden Gauntlets,50200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30384,Kaiden Trousers,50300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30385,Drake Knight Helm,60000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30386,Drake Knight Armor,60100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30387,Drake Knight Gauntlets,60200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30388,Drake Knight Greaves,60300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30389,Scaled Helm,80000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30390,Scaled Armor,80100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30391,Scaled Gauntlets,80200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30392,Scaled Greaves,80300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30393,Perfumer Hood,90000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30394,Perfumer Robe,90100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30395,Perfumer Gloves,90200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30396,Perfumer Sarong,90300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30397,Traveler's Hat,100000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30398,Perfumer's Traveling Garb,100100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30399,Traveler's Gloves,100200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30400,Traveler's Slops,100300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30401,Alberich's Pointed Hat,120000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30402,Alberich's Robe,120100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30403,Alberich's Bracers,120200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30404,Alberich's Trousers,120300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30405,Spellblade's Pointed Hat,130000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30406,Spellblade's Traveling Attire,130100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30407,Spellblade's Gloves,130200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30408,Spellblade's Trousers,130300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30409,Bull-Goat Helm,140000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30410,Bull-Goat Armor,140100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30411,Bull-Goat Gauntlets,140200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30412,Bull-Goat Greaves,140300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30413,Iron Kasa,150000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30414,Ronin's Armor,150100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30415,Ronin's Gauntlets,150200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30416,Ronin's Greaves,150300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30417,Guilty Hood,160000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30418,Cloth Garb,160100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30419,Cloth Trousers,160300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30420,Black Wolf Mask,170000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30421,Blaidd's Armor,170100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30422,Blaidd's Gauntlets,170200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30423,Blaidd's Greaves,170300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30424,Black Knife Hood,180000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30425,Black Knife Armor,180100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30426,Black Knife Gauntlets,180200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30427,Black Knife Greaves,180300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30428,Exile Hood,190000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30429,Exile Armor,190100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30430,Exile Gauntlets,190200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30431,Exile Greaves,190300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30432,Banished Knight Helm,200000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30433,Banished Knight Armor,200100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30434,Banished Knight Gauntlets,200200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30435,Banished Knight Greaves,200300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30436,Briar Helm,210000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30437,Briar Armor,210100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30438,Briar Gauntlets,210200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30439,Briar Greaves,210300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30440,Briar Armor (Altered),211100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30441,Page Hood,220000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30442,Page Garb,220100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30443,Page Trousers,220300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30444,Page Garb (Altered),221100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30445,Night's Cavalry Helm,230000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30446,Night's Cavalry Armor,230100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30447,Night's Cavalry Gauntlets,230200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30448,Night's Cavalry Greaves,230300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30449,Blue Silver Mail Hood,240000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30450,Blue Silver Mail Armor,240100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30451,Blue Silver Bracelets,240200,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30452,Blue Silver Mail Skirt,240300,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30453,Nomadic Merchant's Chapeau,250000,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
30454,Nomadic Merchant's Finery,250100,1,-1,0,0,-1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0
